date,province_thai,province_eng,region_thai,region_eng,variable,value
2022-12-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,no_tourist_foreign,328.0
2022-12-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,no_tourist_foreign,12520.0
2022-12-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,no_tourist_foreign,10308.0
2022-12-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,no_tourist_foreign,59307.0
2022-12-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_foreign,446.0
2022-12-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,no_tourist_foreign,1045.0
2022-12-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,no_tourist_foreign,6739.0
2022-12-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,no_tourist_foreign,12889.0
2022-12-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,no_tourist_foreign,4423.0
2022-12-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,no_tourist_foreign,3400.0
2022-12-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,no_tourist_foreign,8694.0
2022-12-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,no_tourist_foreign,35954.0
2022-12-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,no_tourist_foreign,504518.0
2022-12-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,no_tourist_foreign,1337.0
2022-12-01,ตราด,Trat ,ภาคตะวันออก,east,no_tourist_foreign,11171.0
2022-12-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,no_tourist_foreign,318.0
2022-12-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,no_tourist_foreign,516.0
2022-12-01,ระยอง,Rayong ,ภาคตะวันออก,east,no_tourist_foreign,29476.0
2022-12-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,no_tourist_foreign,1443.0
2022-12-01,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,511243.0
2022-12-01,พัทลุง,Phatthalung ,ภาคใต้,south,no_tourist_foreign,805.0
2022-12-01,ตรัง,Trang ,ภาคใต้,south,no_tourist_foreign,2163.0
2022-12-01,ระนอง,Ranong ,ภาคใต้,south,no_tourist_foreign,1016.0
2022-12-01,ชุมพร,Chumphon ,ภาคใต้,south,no_tourist_foreign,629.0
2022-12-01,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_foreign,2570.0
2022-12-01,ยะลา,Yala ,ภาคใต้,south,no_tourist_foreign,39059.0
2022-12-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_foreign,1250.0
2022-12-01,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_foreign,18799.0
2022-12-01,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,55740.0
2022-12-01,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,176113.0
2022-12-01,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,56515.0
2022-12-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,129525.0
2022-12-01,สตูล,Satun ,ภาคใต้,south,no_tourist_foreign,8078.0
2022-12-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_foreign,3073.0
2022-12-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,68195.0
2022-12-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,346585.0
2022-12-01,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_foreign,118.0
2022-12-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_foreign,642.0
2022-12-01,ตาก,Tak ,ภาคเหนือ,north,no_tourist_foreign,3391.0
2022-12-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,8158.0
2022-12-01,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_foreign,4364.0
2022-12-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_foreign,6574.0
2022-12-01,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,989.0
2022-12-01,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,5554.0
2022-12-01,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_foreign,6311.0
2022-12-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,16211.0
2022-12-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_foreign,634.0
2022-12-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_foreign,29.0
2022-12-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,13764.0
2022-12-01,น่าน,Nan ,ภาคเหนือ,north,no_tourist_foreign,1551.0
2022-12-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1061.0
2022-12-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8080.0
2022-12-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,455.0
2022-12-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8682.0
2022-12-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,11771.0
2022-12-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,2918.0
2022-12-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,930.0
2022-12-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9019.0
2022-12-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,789.0
2022-12-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,2182.0
2022-12-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_foreign,395.0
2022-12-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,2349.0
2022-12-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,51664.0
2022-12-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,2392.0
2022-12-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,24458.0
2022-12-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1023.0
2022-12-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1352.0
2022-12-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,146.0
2022-12-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,397.0
2022-12-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,194.0
2019-01-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,81926.49
2019-01-01,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,457.24
2019-01-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,1438.73
2019-01-01,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,347.79
2019-01-01,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,101.79
2019-01-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,407.98
2019-01-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,69.61
2019-01-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,132.07
2019-01-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,527.42
2019-01-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,307.92
2019-01-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,796.19
2019-01-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,164.49
2019-01-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,292.96
2019-01-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,450.01
2019-01-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,2695.15
2019-01-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,344.93
2019-01-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,487.61
2019-01-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,2352.55
2019-01-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,3755.1
2019-01-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,27896.45
2019-01-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,844.48
2019-01-01,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,2073.22
2019-01-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_all,842.49
2019-01-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_all,521.29
2019-01-01,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_all,2435.41
2019-01-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_all,581.6
2019-01-01,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_all,55328.2
2019-01-01,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_all,181.32
2019-01-01,ตรัง,Trang ,ภาคใต้,south,net_profit_all,1250.16
2019-01-01,ระนอง,Ranong ,ภาคใต้,south,net_profit_all,368.38
2019-01-01,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_all,496.86
2019-01-01,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_all,79.15
2019-01-01,ยะลา,Yala ,ภาคใต้,south,net_profit_all,236.37
2019-01-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_all,1270.86
2019-01-01,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_all,246.03
2019-01-01,กระบี่,Krabi ,ภาคใต้,south,net_profit_all,10844.79
2019-01-01,สงขลา,Songkhla ,ภาคใต้,south,net_profit_all,6531.35
2019-01-01,พังงา,Phang Nga ,ภาคใต้,south,net_profit_all,6062.06
2019-01-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_all,9795.4
2019-01-01,สตูล,Satun ,ภาคใต้,south,net_profit_all,1762.52
2019-01-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_all,156.4
2019-01-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_all,3204.26
2019-01-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_all,12004.62
2019-01-01,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_all,136.24
2019-01-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_all,349.65
2019-01-01,ตาก,Tak ,ภาคเหนือ,north,net_profit_all,715.4
2019-01-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_all,989.88
2019-01-01,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_all,148.56
2019-01-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_all,861.9
2019-01-01,แพร่,Phrae ,ภาคเหนือ,north,net_profit_all,185.37
2019-01-01,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_all,339.28
2019-01-01,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_all,185.47
2019-01-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_all,672.08
2019-01-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_all,253.4
2019-01-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_all,123.83
2019-01-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_all,348.29
2019-01-01,น่าน,Nan ,ภาคเหนือ,north,net_profit_all,334.1
2019-01-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,93.88
2019-01-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1906.05
2019-01-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,179.16
2019-01-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,220.71
2019-01-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,2504.22
2019-01-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,364.16
2019-01-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,115.94
